Params 1,Params 2,Mean Distance VIO,Time 1,Time 2
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}",2188.8756795599634,75.45412039756775,71.12613916397095
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",2236.876790183121,75.45412039756775,71.58211970329285
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",2284.949513955229,75.45412039756775,71.43467712402344
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",2333.0891725741976,75.45412039756775,71.56549286842346
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",2381.291475902587,75.45412039756775,71.73838806152344
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",2429.5524804829492,75.45412039756775,71.42469930648804
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",2477.868553928113,75.45412039756775,72.00693035125732
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",2526.236346702927,75.45412039756775,71.70935487747192
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",2574.652771367649,75.45412039756775,71.56058263778687
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",2623.1149706322367,75.45412039756775,71.68452501296997
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",2671.620302802667,75.45412039756775,71.73348355293274
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",2720.1663179266384,75.45412039756775,71.61810326576233
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 8}",2764.144260104964,75.45412039756775,71.6045286655426
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}",2812.75507035741,75.45412039756775,71.64060759544373
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}",2861.4006211264214,75.45412039756775,71.45721745491028
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}",2910.07905871696,75.45412039756775,71.74890089035034
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}",2958.7886609913535,75.45412039756775,71.54001832008362
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",3007.5278184715953,75.45412039756775,71.60675835609436
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",3056.2950289982314,75.45412039756775,71.65139746665955
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",3105.088883703931,75.45412039756775,71.43869304656982
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",3153.908071553216,75.45412039756775,71.58654808998108
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",3202.751360197645,75.45412039756775,71.34104228019714
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",3251.6175956079933,75.45412039756775,71.41507053375244
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",3300.5056900643062,75.45412039756775,71.3510148525238
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",3349.4146293082017,75.45412039756775,71.64769530296326
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",3398.343455016013,75.45412039756775,71.65785551071167
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",3447.2912667570317,75.45412039756775,71.54274368286133
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}","{""top_k"": 256, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",3496.257216161219,75.45412039756775,71.66747426986694
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}",49.639629283659744,74.36079502105713,77.24245166778564
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}",99.27906562027866,74.36079502105713,76.6884171962738
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",148.91830743292914,74.36079502105713,76.48218393325806
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",198.5573527712265,74.36079502105713,75.98259782791138
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",248.19620547057878,74.36079502105713,76.14592695236206
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",297.8348627389801,74.36079502105713,75.24009990692139
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",347.4733267230631,74.36079502105713,74.94299483299255
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",397.11159437421355,74.36079502105713,75.40291690826416
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",446.74967061589336,74.36079502105713,77.68656492233276
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",496.387550942,74.36079502105713,74.82134532928467
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",546.0252361304549,74.36079502105713,74.70921659469604
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",595.6627280793175,74.36079502105713,74.49163126945496
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",645.3000236446053,74.36079502105713,75.0905249118805
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 8}",671.7387699795012,74.36079502105713,74.73661375045776
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}",721.3675334041386,74.36079502105713,75.1855366230011
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}",770.9969869039369,74.36079502105713,74.677499294281
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}",820.6269688094034,74.36079502105713,74.69557070732117
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}",870.2573549947898,74.36079502105713,74.7585232257843
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",919.8880480137555,74.36079502105713,75.10943222045898
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",969.5189722734715,74.36079502105713,74.66130995750427
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",1019.1500645560621,74.36079502105713,75.17243218421936
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",1068.7812742953895,74.36079502105713,75.07807469367981
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",1118.412559909443,74.36079502105713,75.07345795631409
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",1168.0438868046294,74.36079502105713,75.39060854911804
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",1217.675226854589,74.36079502105713,75.09299278259277
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",1267.3065543374282,74.36079502105713,75.13408613204956
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",1316.9378496188256,74.36079502105713,74.77558851242065
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 8}",1366.569094304199,74.36079502105713,75.0159842967987
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 512, ""detection_threshold"": 0.01, ""maxIters"": 500, ""rotation"": ""CV2"", ""trace"": 4}",1416.2002732373141,74.36079502105713,75.22454762458801
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 8}",1950.088631331533,74.36079502105713,71.26460981369019
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""PIL"", ""trace"": 4}",1997.6441478357945,74.36079502105713,71.3566746711731
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}",2045.3020729365608,74.36079502105713,71.38840007781982
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 4}",2093.0550787626203,74.36079502105713,71.40980911254883
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 8}",2140.8964870976556,74.36079502105713,71.12613916397095
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""PIL"", ""trace"": 4}",2188.820199738353,74.36079502105713,71.58211970329285
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 8}",2236.820648605959,74.36079502105713,71.43467712402344
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 100, ""rotation"": ""CV2"", ""trace"": 4}",2284.8927291446084,74.36079502105713,71.56549286842346
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 8}",2333.0317665638468,74.36079502105713,71.73838806152344
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""PIL"", ""trace"": 4}",2381.233469807475,74.36079502105713,71.42469930648804
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 8}",2429.4938919701235,74.36079502105713,72.00693035125732
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 300, ""rotation"": ""CV2"", ""trace"": 4}",2477.8093984971656,74.36079502105713,71.70935487747192
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 8}",2526.176643314619,74.36079502105713,71.56058263778687
"{""top_k"": 512, ""detection_threshold"": 0.05, ""maxIters"": null, ""rotation"": ""CV2"", ""trace"": 8}","{""top_k"": 256, ""detection_threshold"": 0.05, ""maxIters"": 500, ""rotation"": ""PIL"", ""trace"": 4}",2574.5925341207153,74.36079502105713,71.68452501296997
